levenshtein_norm,jaro_winkler,token_sort_ratio,ngram_bigram,ngram_trigram,soundex_match,metaphone_match,prefix5_match,length_ratio,label
0.0,0.11764705882352944,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0
0.5,0.5333333333333333,0.5333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0,0.875,1
0.0,0.1428571428571429,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1428571428571429,0.3109090909090909,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
0.0,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.875,0
0.33333333333333337,0.375,0.375,0.0,0.0,1.0,0.0,0.0,0.7777777777777778,1
0.7777777777777778,0.8235294117647058,0.8235294117647058,0.5,0.4444444444444444,1.0,0.0,1.0,0.8888888888888888,1
0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.9,0
0.5217391304347826,0.855,0.6111111111111112,0.375,0.3333333333333333,1.0,0.0,1.0,0.5652173913043478,1
0.16666666666666663,0.27692307692307694,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0
0.16129032258064513,0.38,0.2564102564102564,0.0,0.0,0.0,0.0,0.0,0.2903225806451613,0
0.375,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.875,0
0.2222222222222222,0.375,0.375,0.07692307692307693,0.0,0.0,0.0,0.0,0.7777777777777778,0
0.5,0.5333333333333333,0.5333333333333333,0.18181818181818182,0.1,0.0,0.0,0.0,0.875,1
0.9,0.9473684210526316,0.9473684210526316,0.8888888888888888,0.875,1.0,0.0,1.0,0.9,1
0.1428571428571429,0.4285714285714286,0.4285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0
0.11111111111111116,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0
0.625,0.625,0.625,0.4,0.3333333333333333,0.0,0.0,1.0,1.0,1
0.09090909090909094,0.36363636363636365,0.36363636363636365,0.05555555555555555,0.0,0.0,0.0,0.0,1.0,0
0.21052631578947367,0.4663636363636363,0.23076923076923073,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0
0.4285714285714286,0.5714285714285714,0.5714285714285714,0.2,0.1111111111111111,0.0,0.0,0.0,1.0,1
0.2857142857142857,0.3076923076923077,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0
0.16666666666666663,0.36,0.30000000000000004,0.058823529411764705,0.0,0.0,0.0,0.0,0.6666666666666666,0
0.8333333333333334,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.6363636363636364,0.0,0.0,0.0,0.8333333333333334,1
0.6666666666666667,0.9,0.8,0.6363636363636364,0.6,1.0,0.0,1.0,0.6666666666666666,1
0.09999999999999998,0.225,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0
0.1428571428571429,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0
0.10344827586206895,0.30000000000000004,0.16666666666666663,0.03225806451612903,0.0,0.0,0.0,0.0,0.2413793103448276,0
0.125,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.75,0
0.1428571428571429,0.16666666666666663,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0
0.17647058823529416,0.3857142857142858,0.25,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0
0.25,0.5333333333333333,0.5333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.875,0
0.15384615384615385,0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0
0.2857142857142857,0.2962962962962963,0.2962962962962963,0.08695652173913043,0.045454545454545456,0.0,0.0,0.0,0.9285714285714286,0
0.1578947368421053,0.4275,0.3076923076923077,0.09090909090909091,0.0,0.0,0.0,0.0,0.3684210526315789,0
0.33333333333333337,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.9,0
0.1428571428571429,0.1428571428571429,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,1.0,0
0.1428571428571429,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0
0.16666666666666663,0.45,0.33333333333333337,0.07142857142857142,0.0,0.0,0.0,0.0,0.5,0
0.41666666666666663,0.4761904761904761,0.4761904761904761,0.1875,0.13333333333333333,0.0,0.0,0.0,0.75,1
0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0
0.33333333333333337,0.4761904761904761,0.4761904761904761,0.11764705882352941,0.0625,0.0,0.0,0.0,0.75,0
0.11111111111111116,0.23529411764705888,0.23529411764705888,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0
0.2727272727272727,0.30000000000000004,0.30000000000000004,0.058823529411764705,0.0,0.0,0.0,0.0,0.8181818181818182,0
0.125,0.27692307692307694,0.26086956521739135,0.0,0.0,0.0,0.0,0.0,0.4375,0
0.21052631578947367,0.342,0.2222222222222222,0.041666666666666664,0.0,0.0,0.0,0.0,0.42105263157894735,0
0.7142857142857143,0.7142857142857143,0.7142857142857143,0.3333333333333333,0.1111111111111111,0.0,1.0,0.0,1.0,1
0.26315789473684215,0.49090909090909085,0.4444444444444444,0.08695652173913043,0.045454545454545456,0.0,0.0,0.0,0.42105263157894735,0
0.09090909090909094,0.2571428571428571,0.11764705882352944,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0
0.125,0.36642857142857144,0.25,0.047619047619047616,0.0,0.0,0.0,0.0,0.5,0
0.1578947368421053,0.27692307692307694,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0
0.4285714285714286,0.4285714285714286,0.4285714285714286,0.2,0.1111111111111111,0.0,0.0,0.0,1.0,1
0.0,0.1428571428571429,0.1428571428571429,0.0,0.0,0.0,0.0,0.0,0.75,0
0.30000000000000004,0.3157894736842105,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.9,0
0.1333333333333333,0.4153846153846154,0.2702702702702703,0.06451612903225806,0.0,0.0,0.0,0.0,0.23333333333333334,0
0.23076923076923073,0.36363636363636365,0.36363636363636365,0.05263157894736842,0.0,0.0,0.0,0.0,0.6923076923076923,0
0.2068965517241379,0.45,0.2564102564102564,0.09375,0.0,0.0,0.0,0.0,0.3448275862068966,0
0.125,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.875,0
0.7,0.7777777777777779,0.7777777777777779,0.45454545454545453,0.2727272727272727,0.0,0.0,0.0,0.8,1
